Order_ID,Order_Date,Ship_Date,Delivery_Date,Order_Month,Order_Quarter,Order_Year,Is_Weekend,Is_Holiday,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_City,Customer_State,Customer_Region,Customer_Rating,Days_Since_Last_Order,Product_Category,Product_Subcategory,Product_Name,Product_SKU,Supplier,Sales_Channel,Payment_Method,Shipping_Method,Quantity,Unit_Price,Unit_Cost,Gross_Sales,Discount_Percent,Discount_Amount,Tax_Amount,Shipping_Cost,Net_Sales,Profit,Profit_Margin_Percent,Marketing_Campaign,Ad_Spend,Ad_Clicks,Returned,Return_Reason,Customer_Satisfaction,Delivery_Days,Review_Score
ORD100063,2024-07-10,2024-07-12,2024-07-15,2024-07,Q3 2024,2024,False,False,CUST77466,Maurice Brooks,56,Female,Wholesale,Lake Sandra,California,East,2.9,157,Clothing,Women,Cross-group attitude-oriented array,SKU-6152-JDLJ,"Rivera, Martinez and Gomez",Online,Credit Card,Pickup,1,142.05,87.55,142.05,30,42.62,17.9,24.87,117.33,11.88,8.36,None,0.0,0,False,,4,5,2
ORD100064,2026-04-02,2026-04-07,2026-04-15,2026-04,Q2 2026,2026,False,False,CUST11071,Nicole Parrish,39,Male,Wholesale,West Carolinestad,Connecticut,East,4.4,220,Clothing,Bags,Re-engineered motivating data-warehouse,SKU-2731-WJXH,Andrews-Aguirre,Online,Net Banking,Express,1,35.84,17.36,35.84,30,10.75,4.52,6.7,29.61,7.73,21.57,Clearance,18.3,12,False,,3,13,5
ORD100065,2025-01-13,2025-01-18,2025-01-26,2025-01,Q1 2025,2025,False,False,CUST46663,Vanessa Cardenas,28,Other,Returning,New Sarahview,Alaska,East,4.3,319,Books,Non-Fiction,Enterprise-wide encompassing standardization,SKU-4550-LJKQ,Jones-Figueroa,Retail Store,PayPal,Same Day,1,40.16,16.95,40.16,10,4.02,6.51,34.02,42.65,19.19,47.78,Clearance,18.66,10,False,,1,13,3
ORD100066,2025-03-17,2025-03-18,2025-03-19,2025-03,Q1 2025,2025,False,True,CUST53652,Anna Moreno,64,Female,New,Barnesmouth,Hawaii,South,4.2,0,Food,Beverages,Multi-layered fault-tolerant success,SKU-5991-DJKW,"Williams, Miller and Ramos",Online,Credit Card,Standard,4,25.57,13.31,102.28,20,20.46,14.73,25.97,96.55,28.58,27.94,Black Friday,16.4,19,False,,5,2,2
ORD100067,2024-08-14,2024-08-19,2024-08-28,2024-08,Q3 2024,2024,False,False,CUST83783,Lawrence Perry,28,Female,Returning,Port William,Minnesota,East,2.2,8,Sports,Equipment,Optional bifurcated forecast,SKU-9784-COZM,Smith LLC,Retail Store,Net Banking,Pickup,1,135.0,74.55,135.0,0,0.0,24.3,18.42,159.3,60.45,44.78,None,0.0,0,False,,4,14,1
ORD100068,2025-01-18,2025-01-25,2025-02-04,2025-01,Q1 2025,2025,True,False,CUST16731,Pamela Duran,27,Male,Returning,Marktown,New York,East,3.3,87,Books,Children,User-friendly intermediate conglomeration,SKU-2683-GJQZ,Jones-Hensley,Retail Store,Net Banking,Overnight,1,60.85,38.63,60.85,15,9.13,9.31,26.21,61.03,13.09,21.51,Black Friday,41.08,7,False,,4,17,5
ORD100069,2024-09-05,2024-09-07,2024-09-14,2024-09,Q3 2024,2024,False,False,CUST63788,Albert Morse,43,Female,VIP,Barbarashire,Montana,South,3.0,313,Toys,Educational,Triple-buffered scalable instruction set,SKU-4160-UKZN,Collier-Gillespie,Partner,Net Banking,Overnight,2,18.83,9.3,37.66,5,1.88,6.44,46.03,42.22,17.18,45.62,Black Friday,25.93,17,False,,1,9,4
ORD100070,2025-06-18,2025-06-23,2025-06-29,2025-06,Q2 2025,2025,False,False,CUST98587,Ryan Sanchez,18,Female,New,Warrenfurt,Maryland,East,4.1,0,Books,Children,User-friendly global definition,SKU-5218-OHHG,Bullock LLC,Online,Net Banking,Overnight,1,60.33,32.45,60.33,15,9.05,9.23,36.05,60.51,18.83,31.21,None,0.0,0,False,,3,11,2
ORD100071,2025-03-05,2025-03-08,2025-03-13,2025-03,Q1 2025,2025,False,False,CUST74094,Tyler Brewer,54,Female,Returning,East Curtis,Kentucky,Central,2.3,178,Clothing,Kids,Exclusive context-sensitive portal,SKU-2127-DWKW,"Cole, Glass and Cunningham",Mobile App,Credit Card,Overnight,1,65.82,44.92,65.82,0,0.0,11.85,28.02,77.67,20.9,31.75,New Year,6.09,17,False,,3,8,4
ORD100072,2025-09-01,2025-09-07,2025-09-09,2025-09,Q3 2025,2025,False,False,CUST67983,Lori Lin,32,Other,Corporate,Edwardland,New Mexico,South,3.6,245,Food,Organic,Organic responsive framework,SKU-4905-GETD,Johnson-Wood,Mobile App,Debit Card,Standard,5,16.21,7.88,81.05,5,4.05,13.86,10.7,90.86,37.6,46.39,None,0.0,0,False,,3,8,3
ORD100073,2026-03-06,2026-03-07,2026-03-16,2026-03,Q1 2026,2026,False,False,CUST40518,Matthew Madden,45,Female,Returning,New Brookefurt,New Jersey,Central,1.2,211,Clothing,Men,Reduced neutral utilization,SKU-0793-UMEG,Rosario Group,Partner,PayPal,Standard,1,118.91,56.1,118.91,10,11.89,19.26,16.51,126.28,50.92,42.82,Summer Sale,48.23,5,False,,2,10,4
ORD100074,2025-06-02,2025-06-09,2025-06-11,2025-06,Q2 2025,2025,False,False,CUST40437,Steven Cooper,52,Female,Returning,New Debbieton,Kansas,East,3.1,19,Sports,Team Sports,Triple-buffered leadingedge intranet,SKU-8892-XXSY,Schroeder-Shelton,Online,PayPal,Express,1,91.39,54.26,91.39,15,13.71,13.98,45.66,91.66,23.42,25.63,Summer Sale,49.86,12,False,,2,9,2
ORD100075,2024-11-07,2024-11-08,2024-11-14,2024-11,Q4 2024,2024,False,False,CUST94058,Mark Cook,38,Female,Returning,Codyfurt,Maine,North,3.2,252,Toys,Board Games,Function-based uniform protocol,SKU-9251-LQJW,Ponce-Hale,Phone,UPI,Express,1,18.15,10.35,18.15,0,0.0,3.27,44.46,21.42,7.8,42.98,Clearance,13.64,3,False,,5,7,2
ORD100076,2025-06-08,2025-06-11,2025-06-16,2025-06,Q2 2025,2025,True,False,CUST35318,Kurt Hurley,50,Female,New,Angelicamouth,Florida,East,1.7,0,Toys,Dolls,Synchronized tangible support,SKU-8168-XBXT,Bean LLC,Mobile App,Debit Card,Standard,1,67.8,27.41,67.8,0,0.0,12.2,42.81,80.0,40.39,59.57,None,0.0,0,False,,4,8,1
ORD100077,2025-05-23,2025-05-25,2025-05-26,2025-05,Q2 2025,2025,False,False,CUST40870,Katelyn Perez,18,Other,Returning,East Chris,Connecticut,South,2.8,136,Sports,Fitness,Profit-focused zero administration moratorium,SKU-8059-IMYJ,White Ltd,Partner,Debit Card,Express,1,197.07,107.06,197.07,15,29.56,30.15,47.7,197.66,60.45,30.67,Summer Sale,13.08,11,False,,5,3,2
ORD100078,2024-12-25,2024-12-30,2025-01-04,2024-12,Q4 2024,2024,False,False,CUST93717,Rhonda Martin,18,Male,Corporate,Williamsstad,Utah,West,4.7,151,Electronics,Phones,Up-sized disintermediate intranet,SKU-9473-IPTZ,Mckee-Lee,Phone,Debit Card,Pickup,1,556.81,290.45,556.81,20,111.36,80.18,0.0,525.63,155.0,27.84,Black Friday,47.87,15,False,,2,10,4
ORD100079,2026-04-11,2026-04-15,2026-04-24,2026-04,Q2 2026,2026,True,False,CUST38627,Laura Alexander,37,Female,Returning,Kimberlyhaven,North Dakota,East,4.0,348,Toys,Puzzles,Operative cohesive customer loyalty,SKU-9240-PEXJ,Dawson PLC,Retail Store,Credit Card,Standard,2,46.61,26.32,93.22,0,0.0,16.78,37.74,110.0,40.58,43.53,None,0.0,0,False,,1,13,5
ORD100080,2025-02-22,2025-03-01,2025-03-10,2025-02,Q1 2025,2025,True,False,CUST36497,Dominique Hines,31,Other,New,Shannonhaven,Georgia,North,3.3,0,Toys,Board Games,Optional background definition,SKU-7506-DZGX,Hughes Inc,Online,Cash,Standard,1,81.71,35.43,81.71,10,8.17,13.24,7.49,86.78,38.11,46.64,Clearance,5.81,6,False,,5,16,5
ORD100081,2026-05-13,2026-05-15,2026-05-24,2026-05,Q2 2026,2026,False,False,CUST83912,Alfred Galvan,25,Other,New,Laceyberg,Arizona,Central,1.2,0,Sports,Fitness,Horizontal methodical standardization,SKU-2779-AFBQ,Conley PLC,Retail Store,Credit Card,Standard,1,111.28,46.37,111.28,0,0.0,20.03,23.12,131.31,64.91,58.33,Clearance,12.72,0,False,,1,11,2
ORD100082,2026-04-24,2026-04-29,2026-04-30,2026-04,Q2 2026,2026,False,False,CUST19046,Lisa Henderson,31,Female,New,Johnville,Arkansas,North,4.9,0,Books,Fiction,Front-line intangible productivity,SKU-9711-FMIB,"Robertson, Allen and Thomas",Online,Debit Card,Express,1,33.68,20.55,33.68,5,1.68,5.76,23.6,37.76,11.45,34.0,Black Friday,38.29,20,False,,2,6,3
ORD100083,2026-03-19,2026-03-25,2026-04-03,2026-03,Q1 2026,2026,False,False,CUST55582,Lucas Allen,23,Female,VIP,Lopezland,North Dakota,West,1.5,275,Sports,Apparel,Multi-lateral asymmetric moderator,SKU-8888-BYEC,"Hughes, Brooks and Burgess",Online,Cash,Same Day,2,100.1,60.54,200.2,0,0.0,36.04,19.65,236.24,79.12,39.52,Summer Sale,37.81,9,False,,2,15,5
ORD100084,2024-08-06,2024-08-09,2024-08-12,2024-08,Q3 2024,2024,False,False,CUST24790,Austin Allen,31,Male,New,Port Bonniemouth,Florida,West,1.1,0,Sports,Equipment,Balanced heuristic moratorium,SKU-5277-OLZI,Baldwin Group,Online,Debit Card,Standard,3,171.74,81.45,515.22,10,51.52,83.47,0.0,547.17,219.35,42.57,Summer Sale,12.03,2,False,,5,6,5
ORD100085,2026-02-07,2026-02-09,2026-02-10,2026-02,Q1 2026,2026,True,False,CUST40715,Dakota Moody,31,Female,Returning,West Sarahhaven,Montana,Central,3.2,28,Electronics,Audio,Quality-focused methodical extranet,SKU-0345-XDPV,Martinez-Richardson,Retail Store,Credit Card,Standard,1,922.02,610.07,922.02,10,92.2,149.37,0.0,979.19,219.75,23.83,Black Friday,40.79,18,False,,3,3,5
ORD100086,2026-03-06,2026-03-12,2026-03-21,2026-03,Q1 2026,2026,False,False,CUST49387,Natalie Kline,36,Female,Wholesale,Morganburgh,New York,South,2.1,285,Books,Academic,Team-oriented modular hub,SKU-8416-FBML,"Carter, Garcia and Murphy",Mobile App,Debit Card,Standard,1,27.59,12.22,27.59,5,1.38,4.72,47.43,30.93,13.99,50.71,Clearance,27.79,1,False,,2,15,4
ORD100087,2024-11-16,2024-11-19,2024-11-26,2024-11,Q4 2024,2024,True,False,CUST80507,Jeremy Robbins,26,Other,Returning,Lake Scott,New Hampshire,East,2.9,115,Food,Gourmet,Balanced upward-trending help-desk,SKU-9640-EQOZ,Palmer-Brady,Online,Credit Card,Standard,1,28.39,14.83,28.39,0,0.0,5.11,15.04,33.5,13.56,47.76,Summer Sale,28.12,13,False,,4,10,5
ORD100088,2025-11-22,2025-11-23,2025-12-01,2025-11,Q4 2025,2025,True,False,CUST22119,Andre Allison,37,Male,Wholesale,Johnsonland,Kansas,South,3.1,97,Clothing,Shoes,Vision-oriented secondary hierarchy,SKU-5690-MJRC,Watson-Hines,Online,Credit Card,Express,1,60.6,30.24,60.6,10,6.06,9.82,2.58,64.36,24.3,40.1,None,0.0,0,False,,5,9,1
ORD100089,2025-01-30,2025-02-02,2025-02-07,2025-01,Q1 2025,2025,False,False,CUST12009,Kendra Sanders,55,Female,VIP,Johnville,Alaska,Central,1.8,97,Clothing,Bags,User-centric contextually-based methodology,SKU-8681-QXQT,Lewis-Carr,Retail Store,Credit Card,Standard,1,56.04,25.93,56.04,0,0.0,10.09,48.1,66.13,30.11,53.73,Black Friday,34.78,6,False,,4,8,2
ORD100090,2024-11-08,2024-11-11,2024-11-16,2024-11,Q4 2024,2024,False,False,CUST77215,Yvonne Gonzalez,21,Female,Returning,Port Charles,Idaho,East,4.5,238,Books,Academic,Universal leadingedge array,SKU-5518-ISTK,"Mckinney, Graves and Thompson",Retail Store,Credit Card,Standard,1,31.53,17.66,31.53,30,9.46,3.97,4.93,26.04,4.41,13.99,New Year,45.72,11,False,,4,8,4
ORD100091,2025-09-10,2025-09-15,2025-09-25,2025-09,Q3 2025,2025,False,False,CUST64732,Danny Galloway,44,Female,New,East Kristy,Alaska,South,2.2,0,Electronics,Accessories,Multi-lateral neutral orchestration,SKU-5782-NFET,Key-Higgins,Online,Credit Card,Overnight,1,991.25,401.32,991.25,0,0.0,178.42,0.0,1169.67,589.93,59.51,Clearance,28.49,7,False,,2,15,5
ORD100092,2025-06-17,2025-06-23,2025-07-01,2025-06,Q2 2025,2025,False,False,CUST56160,Patricia Morrow,35,Other,Returning,East Teresaland,New Hampshire,East,1.7,279,Toys,Board Games,Persistent systemic model,SKU-5289-LXIB,"Bartlett, Brown and Martinez",Online,Net Banking,Overnight,1,70.94,38.77,70.94,30,21.28,8.94,24.42,58.6,10.89,15.35,Summer Sale,26.2,2,False,,5,14,1
ORD100093,2025-02-25,2025-02-26,2025-03-01,2025-02,Q1 2025,2025,False,True,CUST76287,Christopher Morris,27,Male,New,West Stacey,North Dakota,West,2.8,0,Food,Snacks,Horizontal attitude-oriented extranet,SKU-3842-OTNI,Shaw and Sons,Mobile App,Net Banking,Express,1,11.62,6.85,11.62,10,1.16,1.88,3.02,12.34,3.61,31.07,Clearance,32.96,0,False,,5,4,5
ORD100094,2026-03-11,2026-03-16,2026-03-21,2026-03,Q1 2026,2026,False,True,CUST98346,Lauren Jackson,28,Male,New,Meganshire,Arizona,North,2.7,0,Books,Children,Assimilated attitude-oriented analyzer,SKU-9439-ANOB,Small-Gardner,Retail Store,Debit Card,Standard,2,13.34,8.23,26.68,0,0.0,4.8,46.99,31.48,10.22,38.31,None,0.0,0,False,,1,10,2
ORD100095,2026-04-29,2026-05-06,2026-05-13,2026-04,Q2 2026,2026,False,False,CUST63218,Elizabeth Sanchez,18,Female,Returning,Evansland,Vermont,Central,2.8,124,Clothing,Bags,Centralized cohesive intranet,SKU-6773-VMJU,"Flores, Travis and Reed",Online,Credit Card,Standard,1,60.29,30.53,60.29,5,3.01,10.31,49.51,67.59,26.75,44.37,Summer Sale,4.68,12,False,,1,14,5
ORD100096,2025-12-16,2025-12-23,2025-12-30,2025-12,Q4 2025,2025,False,False,CUST53420,Philip Robertson,50,Female,New,West Johnville,Louisiana,North,3.3,0,Sports,Fitness,Organized dynamic circuit,SKU-1046-NAPK,Peck-Griffith,Retail Store,Credit Card,Express,1,152.46,64.77,152.46,0,0.0,27.44,42.9,179.9,87.69,57.52,Summer Sale,11.49,18,False,,5,14,3
ORD100097,2025-01-04,2025-01-05,2025-01-08,2025-01,Q1 2025,2025,True,False,CUST51220,Christopher Ferrell,31,Male,Returning,Jimenezport,New York,East,1.1,106,Electronics,Phones,Ameliorated background infrastructure,SKU-8733-LWDD,Simpson-Khan,Mobile App,Credit Card,Same Day,1,1149.31,654.02,1149.31,5,57.47,196.53,0.0,1288.37,437.82,38.09,Summer Sale,14.96,18,False,,4,4,5
ORD100098,2026-04-26,2026-04-28,2026-04-30,2026-04,Q2 2026,2026,True,False,CUST55332,Julie Herrera,39,Female,Corporate,South Dennisview,Washington,Central,1.2,223,Food,Frozen,Multi-lateral well-modulated initiative,SKU-5060-KJMX,"Roberts, Hughes and Cole",Mobile App,PayPal,Overnight,1,17.45,10.94,17.45,10,1.74,2.83,11.61,18.54,4.77,27.34,None,0.0,0,True,,3,4,3
ORD100099,2025-04-22,2025-04-26,2025-05-03,2025-04,Q2 2025,2025,False,False,CUST86791,Samantha Hanson,36,Female,VIP,East Theresafurt,Mississippi,West,3.6,43,Electronics,Cameras,Mandatory next generation hierarchy,SKU-2398-ZGCC,Taylor LLC,Online,Credit Card,Overnight,1,740.6,375.29,740.6,0,0.0,133.31,0.0,873.91,365.31,49.33,Black Friday,35.66,2,False,,3,11,2
ORD100100,2024-07-21,2024-07-22,2024-07-27,2024-07,Q3 2024,2024,True,False,CUST45358,Kelly Hernandez,52,Female,Returning,West Sarah,Massachusetts,West,1.4,44,Sports,Team Sports,Diverse hybrid pricing structure,SKU-4958-GIFT,"Evans, Cabrera and Richardson",Retail Store,Debit Card,Standard,1,90.67,39.17,90.67,20,18.13,13.06,9.37,85.6,33.37,36.8,None,0.0,0,False,,5,6,1
ORD100101,2025-01-14,2025-01-21,2025-01-27,2025-01,Q1 2025,2025,False,False,CUST11617,Veronica Silva,33,Other,Returning,New Thomasshire,Oregon,East,2.2,198,Electronics,Phones,Focused uniform application,SKU-9728-OUNX,Hernandez-Becker,Retail Store,Credit Card,Overnight,2,804.22,465.71,1608.44,5,80.42,275.04,0.0,1803.06,596.6,37.09,Black Friday,28.6,5,False,,5,13,4
ORD100102,2024-06-26,2024-06-27,2024-06-30,2024-06,Q2 2024,2024,False,False,CUST65194,Travis Rodriguez,20,Other,Returning,South Leeberg,Nebraska,East,2.2,39,Clothing,Women,Team-oriented demand-driven installation,SKU-8970-TIHN,"Nguyen, Bates and Fox",Online,Credit Card,Express,4,66.14,36.24,264.56,10,26.46,42.86,18.06,280.96,93.14,35.21,None,0.0,0,False,,4,4,2
ORD100103,2025-04-13,2025-04-16,2025-04-26,2025-04,Q2 2025,2025,True,False,CUST53193,Christopher Barr,51,Other,Returning,Amyview,South Carolina,South,2.8,220,Sports,Fitness,Polarized content-based encryption,SKU-4843-TXST,Vaughn Group,Retail Store,Credit Card,Standard,3,88.75,60.76,266.25,15,39.94,40.74,40.77,267.05,44.03,16.54,Black Friday,15.02,19,False,,5,13,2
ORD100104,2025-07-09,2025-07-12,2025-07-20,2025-07,Q3 2025,2025,False,False,CUST41775,Gregory Peck,43,Male,VIP,Keithshire,Utah,South,2.3,143,Sports,Outdoor,Quality-focused homogeneous infrastructure,SKU-5240-STFW,Douglas-Burgess,Online,Credit Card,Overnight,1,194.33,134.21,194.33,5,9.72,33.23,40.82,217.84,50.4,25.94,None,0.0,0,False,,1,11,5
ORD100105,2025-02-23,2025-03-01,2025-03-05,2025-02,Q1 2025,2025,True,False,CUST48185,Ronald Nelson,42,Male,Wholesale,Derrickshire,Kansas,Central,4.3,35,Books,Non-Fiction,Fully-configurable actuating secured line,SKU-8330-GAVT,Garcia-Townsend,Online,UPI,Standard,1,13.85,8.56,13.85,0,0.0,2.49,40.95,16.34,5.29,38.19,Clearance,6.96,9,False,,4,10,3
ORD100106,2024-07-31,2024-08-05,2024-08-13,2024-07,Q3 2024,2024,False,False,CUST80040,Joshua Hickman,42,Other,VIP,Delgadofort,New Mexico,West,3.0,354,Toys,Action Figures,Streamlined dedicated system engine,SKU-4540-XFPK,Nichols Ltd,Online,Credit Card,Standard,2,72.74,30.71,145.48,10,14.55,23.57,20.92,154.5,69.51,47.78,None,0.0,0,True,Not Needed,3,13,1
ORD100107,2024-12-27,2025-01-01,2025-01-08,2024-12,Q4 2024,2024,False,False,CUST53463,Amanda Dorsey,60,Other,Corporate,Khanburgh,Arizona,East,4.9,220,Electronics,Laptops,Object-based zero tolerance methodology,SKU-2400-TKMG,Mitchell-Hays,Online,Debit Card,Same Day,1,416.34,243.06,416.34,5,20.82,71.19,5.3,466.71,152.46,36.62,None,0.0,0,False,,2,12,5
ORD100108,2025-12-26,2025-12-30,2026-01-09,2025-12,Q4 2025,2025,False,False,CUST29758,Kathleen Mays,39,Female,Returning,Nelsonville,Michigan,Central,2.4,12,Books,Comics,Diverse upward-trending knowledgebase,SKU-4205-YSKR,Thompson Ltd,Online,PayPal,Same Day,1,23.55,12.06,23.55,10,2.36,3.81,24.14,25.0,9.13,38.77,Summer Sale,41.57,4,False,,1,14,3
ORD100109,2025-04-12,2025-04-13,2025-04-21,2025-04,Q2 2025,2025,True,False,CUST69303,Samantha Robertson,46,Male,New,South Elizabethburgh,Florida,South,2.3,0,Home & Garden,Tools,Polarized fresh-thinking encryption,SKU-0463-CWRV,Aguilar-Berry,Mobile App,Debit Card,Express,1,185.07,93.37,185.07,10,18.51,29.98,15.01,196.54,73.19,39.55,Summer Sale,42.46,20,False,,1,9,2
ORD100110,2024-12-28,2025-01-02,2025-01-09,2024-12,Q4 2024,2024,True,False,CUST40389,Ian Young,38,Male,Corporate,South Kurtfurt,Utah,Central,4.2,322,Toys,Action Figures,Profit-focused tertiary throughput,SKU-4145-NOOI,Hernandez-Adkins,Partner,PayPal,Standard,1,29.71,13.31,29.71,0,0.0,5.35,9.22,35.06,16.4,55.2,Clearance,1.46,19,False,,4,12,4
ORD100111,2026-03-27,2026-03-30,2026-04-01,2026-03,Q1 2026,2026,False,False,CUST80371,Jennifer Dunn,51,Other,Returning,Toddborough,Wisconsin,West,1.7,166,Books,Children,Fully-configurable systemic system engine,SKU-9187-HTXE,"Rodriguez, Poole and Leach",Online,Credit Card,Standard,3,12.72,5.91,38.16,0,0.0,6.87,9.85,45.03,20.43,53.54,None,0.0,0,False,,4,5,3
ORD100112,2025-10-18,2025-10-21,2025-10-29,2025-10,Q4 2025,2025,True,False,CUST98288,Joshua Martin,33,Male,Corporate,Wilsonborough,Virginia,Central,3.8,152,Books,Children,Reduced mobile array,SKU-8707-IGAD,"Brown, Ford and Roman",Retail Store,Credit Card,Standard,1,32.13,13.95,32.13,0,0.0,5.78,45.93,37.91,18.18,56.58,New Year,5.89,9,False,,2,11,2
ORD100113,2025-07-04,2025-07-09,2025-07-16,2025-07,Q3 2025,2025,False,False,CUST73788,Jennifer Velasquez,58,Male,New,New Charles,Nevada,Central,3.5,0,Home & Garden,Kitchen,Monitored tangible architecture,SKU-8017-CSAL,Cannon Ltd,Online,Net Banking,Standard,1,153.23,88.71,153.23,5,7.66,26.2,34.67,171.77,56.86,37.11,None,0.0,0,False,,2,12,4
ORD100114,2026-03-14,2026-03-15,2026-03-21,2026-03,Q1 2026,2026,True,False,CUST73518,Jennifer Haney,34,Other,Returning,Westfurt,Missouri,South,1.5,196,Home & Garden,Kitchen,Configurable systemic protocol,SKU-8251-LIZH,Luna and Sons,Retail Store,Credit Card,Pickup,1,135.5,72.53,135.5,10,13.55,21.95,48.19,143.9,49.42,36.47,Clearance,34.23,13,False,,4,7,4
ORD100115,2025-09-06,2025-09-08,2025-09-13,2025-09,Q3 2025,2025,True,True,CUST39470,Nicole Good,24,Other,Returning,Nunezside,Nevada,North,3.2,86,Sports,Team Sports,Public-key homogeneous emulation,SKU-3752-RMUW,Johnson Ltd,Retail Store,Credit Card,Overnight,1,130.46,83.33,130.46,10,13.05,21.13,39.04,138.54,34.08,26.12,None,0.0,0,False,,4,7,1
ORD100116,2024-10-18,2024-10-21,2024-10-30,2024-10,Q4 2024,2024,False,False,CUST15453,Ralph Stephenson,29,Male,New,East Jamieville,Rhode Island,East,4.0,0,Books,Fiction,Automated local policy,SKU-0306-COIN,Taylor LLC,Online,UPI,Standard,1,51.26,33.16,51.26,5,2.56,8.77,22.07,57.47,15.54,30.32,Summer Sale,36.8,20,False,,4,12,3
ORD100117,2025-02-20,2025-02-21,2025-03-01,2025-02,Q1 2025,2025,False,False,CUST25386,Thomas Johnston,39,Other,Returning,Joelberg,Texas,West,4.1,121,Food,Snacks,Programmable directional installation,SKU-4408-LVLO,"Simmons, Simpson and Compton",Retail Store,Credit Card,Standard,1,15.38,10.13,15.38,5,0.77,2.63,10.49,17.24,4.48,29.13,None,0.0,0,False,,3,9,4
ORD100118,2024-10-14,2024-10-21,2024-10-22,2024-10,Q4 2024,2024,False,False,CUST79767,Megan Floyd,24,Other,Corporate,Heatherchester,Georgia,South,2.1,275,Clothing,Bags,Innovative homogeneous contingency,SKU-8733-TTJZ,Melendez-Hart,Phone,Credit Card,Standard,1,124.18,79.98,124.18,0,0.0,22.35,8.42,146.53,44.2,35.59,New Year,28.64,16,False,,3,8,1
ORD100119,2025-02-01,2025-02-03,2025-02-06,2025-02,Q1 2025,2025,True,False,CUST52217,Kristin Anderson,59,Other,Returning,West James,Tennessee,North,4.3,346,Clothing,Shoes,Configurable local hub,SKU-1830-RYRM,"Williams, Jones and Ballard",Mobile App,Credit Card,Express,1,149.1,98.42,149.1,0,0.0,26.84,19.64,175.94,50.68,33.99,Clearance,18.76,2,False,,3,5,1
ORD100120,2025-12-20,2025-12-24,2026-01-01,2025-12,Q4 2025,2025,True,False,CUST10324,Megan Robinson,23,Female,New,Port Rebecca,Maryland,East,4.5,0,Sports,Equipment,Advanced didactic core,SKU-1739-TNZP,"Morris, Campbell and Owens",Online,Credit Card,Standard,2,151.15,100.24,302.3,0,0.0,54.41,42.36,356.71,101.82,33.68,New Year,42.51,17,False,,4,12,2
ORD100121,2025-11-27,2025-11-30,2025-12-09,2025-11,Q4 2025,2025,False,False,CUST84205,Elizabeth Ward,46,Male,Wholesale,Owensfort,Wisconsin,West,4.4,175,Sports,Team Sports,Intuitive demand-driven hub,SKU-5609-OVJB,Tran-Silva,Mobile App,PayPal,Standard,3,82.97,53.81,248.91,0,0.0,44.8,44.71,293.71,87.48,35.15,Summer Sale,31.31,14,False,,1,12,1
ORD100122,2025-02-18,2025-02-22,2025-02-26,2025-02,Q1 2025,2025,False,False,CUST27290,Elizabeth Gonzalez,41,Male,Wholesale,South Ashley,Kansas,West,4.5,154,Food,Beverages,Proactive neutral projection,SKU-5477-DKUY,Jackson-Cortez,Online,Debit Card,Overnight,1,21.2,14.79,21.2,0,0.0,3.82,7.95,25.02,6.41,30.24,Summer Sale,32.73,8,False,,3,8,3
ORD100123,2026-01-13,2026-01-19,2026-01-23,2026-01,Q1 2026,2026,False,False,CUST21953,Thomas Weaver DDS,22,Other,Returning,New Arthurland,Texas,North,3.8,0,Toys,Action Figures,Business-focused well-modulated ability,SKU-6231-TJAN,"Bryant, Brown and Little",Mobile App,PayPal,Standard,1,45.24,22.24,45.24,0,0.0,8.14,10.67,53.38,23.0,50.84,None,0.0,0,True,,1,10,4
ORD100124,2025-08-06,2025-08-10,2025-08-13,2025-08,Q3 2025,2025,False,False,CUST40008,Susan Hopkins,40,Other,Returning,North Amandachester,Alabama,East,2.5,52,Electronics,Phones,Ameliorated multi-tasking success,SKU-4840-GSRB,Rodriguez Inc,Retail Store,UPI,Standard,1,1067.11,743.18,1067.11,5,53.36,182.47,0.0,1196.22,270.57,25.36,New Year,6.86,4,False,,3,7,2
ORD100125,2026-01-12,2026-01-16,2026-01-22,2026-01,Q1 2026,2026,False,False,CUST92323,Daisy Harvey,36,Male,Returning,Lisaview,Montana,Central,4.0,210,Electronics,Accessories,Configurable holistic initiative,SKU-7933-TRFP,"Malone, Davis and Gray",Phone,Debit Card,Standard,3,258.47,153.79,775.41,15,116.31,118.64,0.0,777.74,197.73,25.5,Black Friday,4.33,3,False,,4,10,1
